Application Date,Case Number,Address,Latitude,Longitude,CD#,Community Plan Area,Project Description,Request Type,Applicant Contact
5/8/2015,DIR-2015-1787-COA,6425 E ELGIN ST 90042,34.1180359,-118.178282,14,Northeast Los Angeles,COA FOR THE ADDITION TO AN EXISTING SFD.,,COA-CERTIFICATE OF APPROPRIATENESS
5/8/2015,ENV-2015-1788-CE,6425 E ELGIN ST 90042,34.1180359,-118.178282,14,Northeast Los Angeles,COA FOR THE ADDITION TO AN EXISTING SFD.,,CE-CATEGORICAL EXEMPTION
5/15/2015,CHC-2015-1863-MA,4908 E YORK BLVD 90042,34.1215339,-118.208731,14,Northeast Los Angeles,MILLS ACT APPLICATION,,MA-MILLS ACT
5/11/2015,DIR-2015-1828-CWC,1325 N GENESEE AVE 90046,34.095161,-118.358491,4,Hollywood,"IN-KIND REPLACEMENT OF AN EXTERIOR DOOR IN THE REAR NOT VISIBLE FROM THE STREET, AND PAINT TO MATCH EXISTING.",,CWC-CONFORMING WORK CONTRIBUTING ELEMENTS
5/6/2015,DIR-2015-1820-CWC,1345 N GENESEE AVE 90046,34.095711,-118.358493,4,Hollywood,"PURSUANT TO LAMC 12.20.3.I, CONFORMING WORK ON A CONTRIBUTING STRUCTURE IN THE SPAULDING SQUARE HPOZ FOR EXTERIOR PAINTING OF THE FRONT ENTRANCE DOOR. APPROVED EXTERIOR PAINT COLOR FOR THE DOOR IS: DU",,CWC-CONFORMING WORK CONTRIBUTING ELEMENTS
5/5/2015,DIR-2015-1696-DRB-SPP-MSP,7101 W MACAPA DR 90068,34.118676,-118.344972,4,Sherman Oaks - Studio City - Toluca Lake - Cahuenga Pass,"CONSTRUCT A SINGLE STORY, APPROX 1,308 SF YOGA & ZEN STUDIO WITH AN ACCESSIBLE ROOF DECK ABOVE THAT WOULD SERVE AS AN EXTENSION OF THE EXISTING LAWN.",,DRB-DESIGN REVIEW BOARD
5/5/2015,ENV-2015-1697-CE,7101 W MACAPA DR 90068,34.118676,-118.344972,4,Sherman Oaks - Studio City - Toluca Lake - Cahuenga Pass,"CONSTRUCT A SINGLE STORY, APPROX 1,308 SF YOGA & ZEN STUDIO WITH AN ACCESSIBLE ROOF DECK ABOVE THAT WOULD SERVE AS AN EXTENSION OF THE EXISTING LAWN.",,CE-CATEGORICAL EXEMPTION
5/14/2015,ENV-2015-1843-EAF,2251 N NICHOLS CANYON ROAD 90046,34.1119196,-118.3608592,4,Hollywood,"HAUL ROUTE REQUEST TO ALLOW 3,578 CUBIC YARDS OF GRADING IN ASSOCIATION WITH THE CONSTRUCTION OF A (N) TWO-STORY SFD OVER BASEMENT",,EAF-ENVIRONMENTAL ASSESSMENT
5/8/2015,CHC-2015-1771-MA,1351 N SPAULDING AVE 90046,34.095854,-118.357404,4,Hollywood,MILLS ACT APPLICATION,,MA-MILLS ACT
5/8/2015,CHC-2015-1772-MA,1352 N SPAULDING AVE 90046,34.095918,-118.356759,4,Hollywood,MILLS ACT APPLICATION,,MA-MILLS ACT
5/8/2015,ENV-2015-1791-CE,7850 W SUNSET BLVD 90046,34.097801,-118.3607078,4,Hollywood,TO BE UPDATED,,CE-CATEGORICAL EXEMPTION
5/8/2015,ZA-1998-835-CUZ-PA3,7850 W SUNSET BLVD 90046,34.097801,-118.3607078,4,Hollywood,CUZ-ALL OTHER CONDITIONAL USE CASES,,()-
5/8/2015,CHC-2015-1783-MA,1965 N WHITLEY AVE 90068,34.106982,-118.33357,4,Hollywood,MILLS ACT APPLICATION,,MA-MILLS ACT
5/8/2015,CHC-2015-1789-MA,6660 W WHITLEY TER 90068,34.1067759,-118.3359012,4,Hollywood,MILLS ACT APPLICATION,,MA-MILLS ACT
5/8/2015,CHC-2015-1790-MA,6662 W WHITLEY TER 90068,34.106975,-118.335824,4,Hollywood,MILLS ACT APPLICATION,,MA-MILLS ACT
5/15/2015,CHC-2015-1857-MA,6697 W WHITLEY TER 90068,34.108068,-118.334304,4,Hollywood,MILLS ACT APPLICATION,,MA-MILLS ACT
5/7/2015,AA-2015-1737-PMEX,7441 W WOODROW WILSON DR 90068,34.1240674,-118.347414,4,Sherman Oaks - Studio City - Toluca Lake - Cahuenga Pass,LOT LINE ADJUSTMENT.,,PMEX-PARCEL MAP EXEMPTION
5/7/2015,ENV-2015-1738-CE,7441 W WOODROW WILSON DR 90068,34.1240674,-118.347414,4,Sherman Oaks - Studio City - Toluca Lake - Cahuenga Pass,LOT LINE ADJUSTMENT.,,CE-CATEGORICAL EXEMPTION
5/14/2015,ENV-2015-1851-CE,2341 N ZORADA CT 90046,34.114064,-118.361371,4,Hollywood,ADDITIONS TO EXISTING SFD IN PHASES,,CE-CATEGORICAL EXEMPTION
5/14/2015,ZA-2015-1850-ZAD,2341 N ZORADA CT 90046,34.114064,-118.361371,4,Hollywood,ADDITIONS TO EXISTING SFD IN PHASES,,ZAD-ZA DETERMINATION (PER LAMC 12.27)
5/7/2015,ENV-2015-1735-EAF,1277 N WESTERN AVE 90038,34.0945894,-118.3095609,13,Hollywood,"THE CONSTRUCTION OF A 785 SQ. FT. STARBUCKS DRIVE THROUGH, 24 HOUR OPERATION WITH OUTDOOR SEATING, WALK UP SERVICE WINDOW, WITH PARKING AND LANDSCAPING.",,EAF-ENVIRONMENTAL ASSESSMENT
5/7/2015,ZA-2015-1734-CU,1277 N WESTERN AVE 90038,34.0945894,-118.3095609,13,Hollywood,"THE CONSTRUCTION OF A 785 SQ. FT. STARBUCKS DRIVE THROUGH, 24 HOUR OPERATION WITH OUTDOOR SEATING, WALK UP SERVICE WINDOW, WITH PARKING AND LANDSCAPING.",,CU-CONDITIONAL USE
5/8/2015,CHC-2015-1774-MA,5730 W SPRING OAK DR 90068,34.117327,-118.314379,4,Hollywood,MILLS ACT APPLICATION,,MA-MILLS ACT
5/6/2015,AA-2015-1726-PMLA,6746 N GAVIOTA AVE 91406,34.193192,-118.480873,6,Van Nuys - North Sherman Oaks,4-LOT PARCEL MAP,,PMLA-PARCEL MAP
5/6/2015,ENV-2015-1727-EAF,6746 N GAVIOTA AVE 91406,34.193192,-118.480873,6,Van Nuys - North Sherman Oaks,4-LOT PARCEL MAP,,EAF-ENVIRONMENTAL ASSESSMENT
5/8/2015,DIR-2015-1778-COA,2820 N MANITOU AVE 90031,34.071667,-118.21228,1,Northeast Los Angeles,EXTERIOR REMODEL AND SMALL ADDITION TO AN EXISTING SFD.,,COA-CERTIFICATE OF APPROPRIATENESS
5/8/2015,ENV-2015-1779-CE,2820 N MANITOU AVE 90031,34.071667,-118.21228,1,Northeast Los Angeles,EXTERIOR REMODEL AND SMALL ADDITION TO AN EXISTING SFD.,,CE-CATEGORICAL EXEMPTION
5/6/2015,AA-2015-1710-PMLA,3256 W COLONY CIR 90027,34.1120099,-118.2767741,4,Hollywood,PRELIMINARY PARCEL MAP FOR 4 LOT SMALL LOT SUBDIVISION.,,PMLA-PARCEL MAP
5/6/2015,ENV-2015-1711-CE,3256 W COLONY CIR 90027,34.1120099,-118.2767741,4,Hollywood,PRELIMINARY PARCEL MAP FOR 4 LOT SMALL LOT SUBDIVISION.,,CE-CATEGORICAL EXEMPTION
5/5/2015,CPC-2015-1703-DB-SPR,2972 W 7TH ST 90005,34.0597599,-118.2885645,1,Wilshire,"DEMOLITION OF AN EXISTING 28,900 SF. RETAIL USE AND CONSTRUCTION OF A NEW 5-STORY MIXED-USE PROJECT WITH 15,000 SF. OF RETAIL COMMERCIAL ON THE GROUND FLOOR AND 180 RESIDENTIAL UNITS ON FLOORS 2-6.",,DB-DENSITY BONUS
5/5/2015,ENV-2015-1705-EAF,2972 W 7TH ST 90005,34.0597599,-118.2885645,1,Wilshire,"DEMOLITION OF AN EXISTING 28,900 SF. RETAIL USE AND CONSTRUCTION OF A NEW 5-STORY MIXED-USE PROJECT WITH 15,000 SF. OF RETAIL COMMERCIAL ON THE GROUND FLOOR AND 180 RESIDENTIAL UNITS ON FLOORS 2-6.",,EAF-ENVIRONMENTAL ASSESSMENT
5/12/2015,ENV-2015-1819-EAF,3523 S CENTINELA AVE 90066,34.0099626,-118.4386594,11,Palms - Mar Vista - Del Rey,CHANGE OF USE FROM RETAIL TO MARKET & DELI WITH ON- AND OFF SALES OF BEER AND WINE.,,EAF-ENVIRONMENTAL ASSESSMENT
5/12/2015,ZA-2015-1818-CUB,3523 S CENTINELA AVE 90066,34.0099626,-118.4386594,11,Palms - Mar Vista - Del Rey,CHANGE OF USE FROM RETAIL TO MARKET & DELI WITH ON- AND OFF SALES OF BEER AND WINE.,,CUB-Conditional Use Beverage-Alcohol
5/8/2015,CHC-2015-1777-MA,1801 S VICTORIA AVE 90019,34.041355,-118.331981,10,West Adams - Baldwin Hills - Leimert,MILLS ACT APPLICATION,,MA-MILLS ACT
5/8/2015,CHC-2015-1780-MA,4359 W VICTORIA PARK PL 90019,34.046422,-118.330807,10,West Adams - Baldwin Hills - Leimert,MILLS ACT APPLICATION,,MA-MILLS ACT
5/8/2015,ENV-2015-1786-CE,7290 W BEVERLY BLVD 90036,34.0758712,-118.3484353,5,Wilshire,REDUCED PARKING FOR A CAFE/BAKERY,,CE-CATEGORICAL EXEMPTION
5/8/2015,ZA-2011-2302-ZV-PA1,7290 W BEVERLY BLVD 90036,34.0758712,-118.3484353,5,Wilshire,ZV-ZONE VARIANCE,,()-
5/15/2015,ENV-2015-1856-CE,529 N CRESCENT HEIGHTS BLVD 90048,34.081007,-118.366193,5,Hollywood,REASONABLE ACCOMMODATION,,CE-CATEGORICAL EXEMPTION
5/15/2015,ZA-2015-1855-RAO,529 N CRESCENT HEIGHTS BLVD 90048,34.081007,-118.366193,5,Hollywood,REASONABLE ACCOMMODATION,,RAO-REASONABLE ACCOMMODATION ORDINANCE
5/4/2015,DIR-2015-1681-CWC,130 N GARDNER ST 90036,34.07453,-118.352908,5,Wilshire,PURSUANT TO LAMC 12.20.3I CONFORMING WORK ON A CONTRIBUTING ELEMENT IN THE MIRACLE MILE NORTH HPOZ FOR REAR ADDITION OF 125 SQ. FT. AND REAR WINDOW REPLACEMENT.,,CWC-CONFORMING WORK CONTRIBUTING ELEMENTS
5/5/2015,DIR-2015-1739-CWC,1051 S 5TH AVE 90019,34.052135,-118.320543,10,Wilshire,PURSUANT TO LAMC 12.20.3 I CONFORMING WORK ON CONTRIBUTING ELEMENTS IN THE COUNTRY CLUB PARK HPOZ TO INSTALL PV SOLAR EQUIPMENT.,,CWC-CONFORMING WORK CONTRIBUTING ELEMENTS
5/8/2015,CHC-2015-1781-MA,1201 S WESTCHESTER PL 90019,34.049349,-118.31834,10,Wilshire,MILLS ACT APPLICATION,,MA-MILLS ACT
5/15/2015,CHC-2015-1860-MA,1215 S WILTON PL 90019,34.04873,-118.314865,10,Wilshire,MILLS ACT APPLICATION,,MA-MILLS ACT
5/11/2015,ENV-2015-1796-EAF,1522 S ORANGE GROVE AVE 90019,34.0486689,-118.365897,10,Wilshire,"THE CONSTRUCTION, USE AND MAINTENANCE OF NINE 3-STORY SINGLE FAMILY DWELLINGS AS A SMALL LOT SUBDIVISION WITH 18 ON-SITE PARKING SPACES",,EAF-ENVIRONMENTAL ASSESSMENT
5/11/2015,VTT-73417-SL,1522 S ORANGE GROVE AVE 90019,34.0486689,-118.365897,10,Wilshire,"THE CONSTRUCTION, USE AND MAINTENANCE OF NINE 3-STORY SINGLE FAMILY DWELLINGS AS A SMALL LOT SUBDIVISION WITH 18 ON-SITE PARKING SPACES",,SL-SMALL LOT SUBDIVISION
5/7/2015,CHC-2015-1740-MA,1164 S ORLANDO AVE 90035,34.055334,-118.373665,5,Wilshire,MILLS ACT APPLICATION,,MA-MILLS ACT
5/6/2015,DIR-2015-1712-DRB-SPP,5414 S CRENSHAW BLVD 90043,33.9926573,-118.3302978,8,West Adams - Baldwin Hills - Leimert,PROJECT PERMIT COMPLIANCE FOR INTERIOR RENOVATION TO CONVERT AN EXISTING ADULT EDUCATION BUILDING INTO AN E1 OCCUPANCY USE.,,DRB-DESIGN REVIEW BOARD
5/6/2015,ENV-2015-1713-CE,5414 S CRENSHAW BLVD 90043,33.9926573,-118.3302978,8,West Adams - Baldwin Hills - Leimert,PROJECT PERMIT COMPLIANCE FOR INTERIOR RENOVATION TO CONVERT AN EXISTING ADULT EDUCATION BUILDING INTO AN E1 OCCUPANCY USE.,,CE-CATEGORICAL EXEMPTION
5/6/2015,AA-2015-1716-PMEX,5044 N FULTON AVE 91423,34.162676,-118.422239,4,Van Nuys - North Sherman Oaks,PARCEL MAP EXEMPTION,,PMEX-PARCEL MAP EXEMPTION
5/7/2015,ENV-2015-1760-CE,2524 1/2 N HYPERION AVE 90039,34.1100769,-118.269915,4,Silver Lake - Echo Park - Elysian Valley,ON-SITE CONSUMPTION OF ALCOHOL FOR AN EXISTING RESTAURANT,,CE-CATEGORICAL EXEMPTION
5/7/2015,ZA-2015-1759-CUB,2524 1/2 N HYPERION AVE 90039,34.1100769,-118.269915,4,Silver Lake - Echo Park - Elysian Valley,ON-SITE CONSUMPTION OF ALCOHOL FOR AN EXISTING RESTAURANT,,CUB-Conditional Use Beverage-Alcohol
5/5/2015,AA-2015-1698-CN,2720 S COMPTON AVE 90011,34.0140463,-118.2477043,9,Southeast Los Angeles,4-UNIT INDUSTRIAL CONDO,,CN-NEW CONDOMINIUMS
5/5/2015,AA-2015-1702-PMLA,2720 S COMPTON AVE 90011,34.0140463,-118.2477043,9,Southeast Los Angeles,1 LOT FOR 4 UNIT INDUSTRIAL CONDO,,PMLA-PARCEL MAP
5/5/2015,AA-2015-1706-PMLA,2720 S COMPTON AVE 90011,34.0140463,-118.2477043,9,Southeast Los Angeles,"1-LOT, 4-UNIT INDUSTRIAL CONDO",,PMLA-PARCEL MAP
5/5/2015,ENV-2015-1699-EAF,2720 S COMPTON AVE 90011,34.0140463,-118.2477043,9,Southeast Los Angeles,4-UNIT INDUSTRIAL CONDO,,EAF-ENVIRONMENTAL ASSESSMENT
5/5/2015,ENV-2015-1704-EAF,2720 S COMPTON AVE 90011,34.0140463,-118.2477043,9,Southeast Los Angeles,1 LOT 4 UNIT INDUSTRIAL CONDO,,EAF-ENVIRONMENTAL ASSESSMENT
5/5/2015,ENV-2015-1707-EAF,2720 S COMPTON AVE 90011,34.0140463,-118.2477043,9,Southeast Los Angeles,"1-LOT, 4-UNIT INDUSTRIAL CONDO",,EAF-ENVIRONMENTAL ASSESSMENT
5/14/2015,ENV-2015-1842-EAF,4525 N COLDWATER CANYON AVE 91604,34.1529079,-118.414121,2,Sherman Oaks - Studio City - Toluca Lake - Cahuenga Pass,TENTATIVE TRACT MAP,,EAF-ENVIRONMENTAL ASSESSMENT
5/14/2015,TT-73483-CN,4525 N COLDWATER CANYON AVE 91604,34.1529079,-118.414121,2,Sherman Oaks - Studio City - Toluca Lake - Cahuenga Pass,TENTATIVE TRACT MAP,,CN-NEW CONDOMINIUMS
5/13/2015,ENV-2015-1823-EAF,12203 W MOORPARK ST 91604,34.150667,-118.398873,2,Sherman Oaks - Studio City - Toluca Lake - Cahuenga Pass,"NEW 3-STY, 16-UNIT APARTMENT BUILDING",,EAF-ENVIRONMENTAL ASSESSMENT
5/13/2015,ZA-2015-1822-ZV-ZAA,12203 W MOORPARK ST 91604,34.150667,-118.398873,2,Sherman Oaks - Studio City - Toluca Lake - Cahuenga Pass,"NEW 3-STY, 16-UNIT APARTMENT BUILDING",,ZV-ZONE VARIANCE
5/11/2015,DIR-2015-1806-SPR,11063 W PENDLETON ST 91352,34.2374968,-118.3745161,6,Sun Valley - La Tuna Canyon,2 (TWO) TILT-UP CONCRETE STRUCTURES,,SPR-SITE PLAN REVIEW
5/11/2015,ENV-2015-1805-EAF,11063 W PENDLETON ST 91352,34.2374968,-118.3745161,6,Sun Valley - La Tuna Canyon,2 (TWO) TILT-UP CONCRETE STRUCTURES,,EAF-ENVIRONMENTAL ASSESSMENT
5/8/2015,ENV-2015-1775-EAF,9162 W FOOTHILL BLVD 91040,34.2650367,-118.3330405,7,Sunland - Tujunga - Lake View Terrace - Shadow Hills - East La Tuna Canyon,"TRACT MAP OF ONE PARCEL INTO SIX LOTS MINIMUM 20,000 SF EACH",,EAF-ENVIRONMENTAL ASSESSMENT
5/8/2015,TT-73586,9162 W FOOTHILL BLVD 91040,34.2650367,-118.3330405,7,Sunland - Tujunga - Lake View Terrace - Shadow Hills - East La Tuna Canyon,"TRACT MAP OF ONE PARCEL INTO SIX LOTS MINIMUM 20,000 SF EACH",,JOHNSON KARAM (818)502-9881
5/14/2015,DIR-2015-1840-SPP,18700 W VENTURA BLVD 91356,34.1657554,-118.5289199,3,Encino - Tarzana,SPECIFIC PLAN PROJECT PERMIT COMPLIANCE,,SPP-SPECIFIC PLAN PROJECT PERMIT COMPLIANCE
5/14/2015,ENV-2015-1841-CE,18700 W VENTURA BLVD 91356,34.1657554,-118.5289199,3,Encino - Tarzana,SPECIFIC PLAN PROJECT PERMIT COMPLIANCE,,CE-CATEGORICAL EXEMPTION
5/5/2015,DIR-2015-1692-CWNC,2945 S 6TH AVE 90018,34.028103,-118.323932,10,West Adams - Baldwin Hills - Leimert,PURSUANT TO LAMC 12.20.3 J CONFORMING WORK ON A NON-CONTRIBUTING ELEMENT IN THE JEFFERSON PARK HPOZ TO INSTALL PV SOLAR EQUIPMENT.,,CWNC-CONFORMING WORK NON-CONTRIBUTING ELEMENTS
5/7/2015,CHC-2015-1743-MA,1709 S OXFORD AVE 90006,34.042347,-118.30794,10,South Los Angeles,MILLS ACT APPLICATION,,MA-MILLS ACT
5/8/2015,CHC-2015-1782-MA,1810 S WESTMORELAND BLVD 90006,34.041006,-118.306173,10,South Los Angeles,MILLS ACT APPLICATION,,MA-MILLS ACT
5/15/2015,ZA-2015-1868-CEX,241 S 7TH AVE 90291,34.000797,-118.470575,11,Venice,NEW ADDITION OF 474.72 SQ. FT. AND A NEW CARPORT,,CEX-COASTAL EXEMPTION
5/8/2015,ZA-2015-1773-CEX,1140 S ABBOT KINNEY BLVD 90291,33.9912365,-118.4693917,11,Venice,CHANGE OF USE FROM RETAIL TO DONUT SHOP,,CEX-COASTAL EXEMPTION
5/7/2015,DIR-2015-1746-VSO,1142 S ABBOT KINNEY BLVD 90291,33.9912264,-118.4693405,11,Venice,CHANGE OF USE OF 14?3?X70? RETAIL STORE W/ WINE TASTING TO A TAKE-OUT-RESTAURANT (DONUT SHOP) W/ 99.75SQFT OF CUSTOMER AREA (NO TABLES & CHAIRS/STOOLS),,VSO-VENICE SIGNOFF
5/7/2015,DIR-2015-1758-VSO,916 E CALIFORNIA AVE 90291,33.996652,-118.46151,11,Venice,CONVERT (E) DETACHED TOOL SHED/FAMILY ROOM INTO AN ACCESSORY LIVING QUARTER; REMODEL (E) BATHRM,,VSO-VENICE SIGNOFF
5/13/2015,ZA-2015-1821-CEX,916 E CALIFORNIA AVE 90291,33.996652,-118.46151,11,Venice,CONVERT EXISITNG DETACHED TOOL SHED INTO ACCESSORY LIVING QUARTERS,,CEX-COASTAL EXEMPTION
5/11/2015,ZA-2015-1792-CEX,2005 S LINCOLN BLVD 90291,33.995341,-118.455973,11,Venice,INSTALLATION OF SIX TEMPORARY SIGNS,,CEX-COASTAL EXEMPTION
5/11/2015,ZA-2015-1793-CEX,2101 S LINCOLN BLVD 90291,33.9949751,-118.4555675,11,Venice,INSTALLATION OF FOUR TEMPORARY SIGNS,,CEX-COASTAL EXEMPTION
5/11/2015,DIR-2015-1799-SPP,747 E MARCO PL 90291,33.9960466,-118.4568536,11,Venice,DEMOLITION OF AN EXISTING DETACHED GARAGE AND CONSTRUCTION OF A NEW DETACHED GARAGE WITH SECOND STORY RECREATION ROOM,,SPP-SPECIFIC PLAN PROJECT PERMIT COMPLIANCE
5/11/2015,ENV-2015-1800-CE,747 E MARCO PL 90291,33.9960466,-118.4568536,11,Venice,DEMOLITION OF AN EXISTING DETACHED GARAGE AND CONSTRUCTION OF A NEW DETACHED GARAGE WITH SECOND STORY RECREATION ROOM,,CE-CATEGORICAL EXEMPTION
5/11/2015,DIR-2015-1797-VSO,1403 S OAKWOOD AVE 90291,33.9945025,-118.4630055,11,Venice,INTERIOR/EXTERIOR REMODEL OF (E) 1-STORY SFD ON A LOT W/ ANOTHER DETACHED 1-STORY SFD. PROJ AFFECTS 26% OF THE (E) EXT. WALLS.,,VSO-VENICE SIGNOFF
5/6/2015,ZA-2015-1728-CEX,1403 S OAKWOOD AVE 90291,33.9945025,-118.4630055,11,Venice,COASTAL EXEMPTION FOR INTERIOR REMODEL AND CHANGING WINDOWS AND DOORS.,,CEX-COASTAL EXEMPTION
5/7/2015,ENV-2015-1733-CE,411 E ROSE AVE 90291,33.997937,-118.474862,11,Venice,PROPOSED CHANGE OF USE FROM MOTORCYCLE REPAIR TO CLOTHING RETAIL & CAFE WITH NO ON-SITE FOOD PREPARATION IN THE SINGLE JURISDICTION COASTAL ZONE AND THE OAKWOOD-MILWOOD-S/E VENICE SPECIFIC PLAN AREA,,CE-CATEGORICAL EXEMPTION
5/7/2015,ZA-2015-1731-CDP-SPP,411 E ROSE AVE 90291,33.997937,-118.474862,11,Venice,PROPOE CHANGE OF USE FROM MOTORCYCLE REPAIR TO CLOTHING RETAIL/CAFE W/NO ON-SITE FOOD PREP,,CDP-COASTAL DEVELOPMENT PERMIT
5/7/2015,ZA-2015-1732-CDP-SPP,411 E ROSE AVE 90291,33.997937,-118.474862,11,Venice,PROPOSED CHANGE OF USE FROM MOTORCYCLE REPAIR TO CLOTHING RETAIL & CAFE WITH NO ON-SITE FOOD PREPARATION IN THE SINGLE JURISDICTION COASTAL ZONE AND THE OAKWOOD-MILWOOD-S/E VENICE SPECIFIC PLAN AREA,,CDP-COASTAL DEVELOPMENT PERMIT
5/15/2015,DIR-2015-1854-VSO,3116 S YALE AVE 90292,33.9878214,-118.4480177,11,Venice,REMODEL & 20SQFT ADD?N TO (E) ATTACHED GARAGE; 2ND-FLOOR ADD?N W/ ROOF DECK OVER GARAGE TO (E) 1-STORY SFD,,VSO-VENICE SIGNOFF
5/15/2015,ZA-2015-1866-CEX,3116 S YALE AVE 90292,33.9878214,-118.4480177,11,Venice,ADD20 SF TO EXISTING GARAGE ON FIRST FLOOR AND 617.1 SF ON SECOND FLOOR TO AN EXISTING SFD AND STAIRCASE,,CEX-COASTAL EXEMPTION
5/14/2015,ENV-2015-1848-CE,1950 E 103RD ST 90002,33.9428849,-118.237788,15,Southeast Los Angeles,"CONTINUED COMMERCIAL USE OF 3,429 SF RESTAURANT AND COOKING SCHOOL WITH 39 SEATS IN THE RD2-1.",,CE-CATEGORICAL EXEMPTION
5/14/2015,ZA-2015-1847-ZV,1950 E 103RD ST 90002,33.9428849,-118.237788,15,Southeast Los Angeles,"CONTINUED COMMERCIAL USE OF 3,429 SF RESTAURANT AND COOKING SCHOOL WITH 39 SEATS IN THE RD2-1.",,ZV-ZONE VARIANCE
5/6/2015,AA-2015-1714-PMLA,1864 S PANDORA AVE 90025,34.054919,-118.423887,5,West Los Angeles,A THREE-SMALL LOT PRELIMINARY PARCEL MAP TO CONSTRUCT THREE SINGLE-FAMILY DWELLINGS.,,PMLA-PARCEL MAP
5/6/2015,ENV-2015-1715-EAF,1864 S PANDORA AVE 90025,34.054919,-118.423887,5,West Los Angeles,A THREE-SMALL LOT PRELIMINARY PARCEL MAP TO CONSTRUCT THREE SINGLE-FAMILY DWELLINGS.,,EAF-ENVIRONMENTAL ASSESSMENT
5/6/2015,DIR-2015-1708-DRB-SPP,10717 W OHIO AVE 90024,34.057338,-118.435565,5,Westwood,THE DEMOLITION OF AN (E) SFD AND PROPOSED CONSTRUCTION OF A NEW 3-STORY 3 UNIT CONDO BUILDING WITH 1 LEVEL OF UNDERGROUND PARKING,,DRB-DESIGN REVIEW BOARD
5/6/2015,ENV-2015-1709-CE,10717 W OHIO AVE 90024,34.057338,-118.435565,5,Westwood,THE DEMOLITION OF AN (E) SFD AND PROPOSED CONSTRUCTION OF A NEW 3-STORY 3 UNIT CONDO BUILDING WITH 1 LEVEL OF UNDERGROUND PARKING,,CE-CATEGORICAL EXEMPTION
5/4/2015,DIR-2015-1689-DRB-SPP-SPPA,1100 S WESTWOOD BLVD 90024,34.0597864,-118.4448495,5,Westwood,INTERIOR AND EXTERIOR REMODEL TO AN EXISTING COMMERCIAL BUILDING; ALSO INSTALLATION OF THREE WALL SIGNS,,DRB-DESIGN REVIEW BOARD
5/4/2015,ENV-2015-1690-CE,1100 S WESTWOOD BLVD 90024,34.0597864,-118.4448495,5,Westwood,INTERIOR AND EXTERIOR REMODEL TO AN EXISTING COMMERCIAL BUILDING; ALSO INSTALLATION OF THREE WALL SIGNS,,CE-CATEGORICAL EXEMPTION
5/7/2015,ENV-2015-1762-CE,1561 S WESTWOOD BLVD 90024,34.0597864,-118.4448495,5,Westwood,ON-SITE SALES OF BEER AND WINE FOR EXISTING HOOKAH LOUNGE,,CE-CATEGORICAL EXEMPTION
5/7/2015,ZA-2015-1761-CUB,1561 S WESTWOOD BLVD 90024,34.0597864,-118.4448495,5,Westwood,ON-SITE SALES OF BEER AND WINE FOR EXISTING HOOKAH LOUNGE,,CUB-Conditional Use Beverage-Alcohol
5/14/2015,ENV-2015-1838-CE,206 N WESTERN AVE 90004,34.0748546,-118.3088837,10,Wilshire,A CONDITIONAL USE PERMIT TO ALLOW THE CONTINUED SALE AND DISPENSING OF ALCOHOLIC BEVERAGES WITH LIVE ENTERTAINMENT IN CONJUNCTION WITH AN EXISTING RESTAURANT LOCATED ON A MINI-SHOPPING CENTER PROPERT,,CE-CATEGORICAL EXEMPTION
5/14/2015,ZA-2015-1837-CUB,206 N WESTERN AVE 90004,34.0748546,-118.3088837,10,Wilshire,A CONDITIONAL USE PERMIT TO ALLOW THE CONTINUED SALE AND DISPENSING OF ALCOHOLIC BEVERAGES WITH LIVE ENTERTAINMENT IN CONJUNCTION WITH AN EXISTING RESTAURANT LOCATED ON A MINI-SHOPPING CENTER PROPERT,,CUB-Conditional Use Beverage-Alcohol
5/7/2015,ENV-2015-1765-CE,3377 W WILSHIRE BLVD 90010,34.0619583,-118.2976278,10,Wilshire,ON-SITE BEER AND WINE AT AN EXISTING RESTAURANT.,,CE-CATEGORICAL EXEMPTION
5/7/2015,ZA-2007-4528-CUB-PA1,3377 W WILSHIRE BLVD 90010,34.0619583,-118.2976278,10,Wilshire,CUB-Conditional Use Beverage-Alcohol,,()-
5/12/2015,ENV-2015-1808-EAF,20111 W CHAPTER DR 91364,34.1471632,-118.5752928,3,Canoga Park - Winnetka - Woodland Hills - West Hills,ENVIRONMENTAL ASSESSMENT FORM,,EAF-ENVIRONMENTAL ASSESSMENT
5/15/2015,ENV-2015-1853-EIR,22055 W CLARENDON ST 91367,34.16993,-118.607765,3,Canoga Park - Winnetka - Woodland Hills - West Hills,"CONSTRUCTION OF A NEW 335-UNIT, 5-STORY APARTMENT COMPLEX WITH 386,254 SF. OF FLOOR AREA, 48,240 SF. OF OPEN SPACE, 336 BICYCLE AND 576 AUTO PARKING SPACES IN A 5 LEVEL PARKING STRUCTURE.",,EIR-ENVIRONMENTAL IMPACT REPORT
5/11/2015,DIR-2015-1807-SPP,5955 N DE SOTO AVE 91367,34.1785784,-118.5912516,3,Canoga Park - Winnetka - Woodland Hills - West Hills,"PROPOSED DEMOLITION OF AN (E) 55,398 SQ FT, TWO-STORY COMM'L BLDG & CONSTRUCTION OF A (N) 368,896 SQ FT, PHASED, MIXED-USE DEVELOPMENT",,SPP-SPECIFIC PLAN PROJECT PERMIT COMPLIANCE
